id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,cummulative_assessment_results,clicks_forumng,clicks_homepage,clicks_oucontent,clicks_quiz,clicks_subpage,assessment_score
592789,M,Wales,Lower Than A Level,20-30%,0-35,0,120,FALSE,Pass,50.25,372,423,1151,500,405,73
592810,M,London Region,Lower Than A Level,50-60%,35-55,0,120,TRUE,Fail,52,1321,421,684,394,245,90
592856,M,South Region,Lower Than A Level,40-50%,0-35,0,60,FALSE,Pass,39.25,24,105,184,252,114,56
592924,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,FALSE,Pass,57.25,160,252,621,216,209,76
593022,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Distinction,63.75,533,550,1635,373,362,94
593139,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Fail,43.25,280,377,601,465,203,52
593272,F,London Region,A Level or Equivalent,10-20%,35-55,0,60,FALSE,Distinction,63.5,1205,444,1625,459,302,89
593320,M,South West Region,HE Qualification,60-70%,0-35,0,60,FALSE,Pass,54,730,470,1630,1117,314,82
593459,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,FALSE,Pass,61.75,254,124,440,3,74,79
593492,M,South Region,A Level or Equivalent,30-40%,0-35,0,120,FALSE,Pass,43.25,33,134,255,12,74,80
593585,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,FALSE,Pass,53.75,187,185,163,359,110,72
593823,M,East Anglian Region,HE Qualification,60-70%,35-55,0,90,FALSE,Pass,61.25,2095,809,1805,694,337,89
593904,M,South West Region,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Fail,33.5,127,74,94,43,71,43
593953,M,South East Region,HE Qualification,10-20%,35-55,0,60,FALSE,Pass,64.5,1542,1002,2416,1082,698,78
593970,M,Scotland,HE Qualification,40-50%,35-55,0,60,FALSE,Fail,63,115,129,507,98,118,21
594044,M,Wales,HE Qualification,80-90%,0-35,0,90,FALSE,Pass,60.5,1432,655,706,874,294,89
594119,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Pass,62.75,993,341,1502,329,262,85
594139,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Pass,53.75,317,234,747,672,417,85
594162,M,North Western Region,Lower Than A Level,0-10%,35-55,0,120,FALSE,Pass,51.75,320,533,1466,1186,529,66
594205,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,TRUE,Pass,57.25,112,283,954,251,196,85
594250,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,90,FALSE,Pass,62,594,707,2066,474,629,83
594319,M,Scotland,HE Qualification,30-40%,0-35,0,60,FALSE,Pass,61,771,1352,1457,376,162,87
594326,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,FALSE,Pass,58.75,60,132,312,75,129,78
594342,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,FALSE,Fail,43.25,63,105,99,0,91,76
594406,M,North Western Region,HE Qualification,0-10%,0-35,0,120,FALSE,Fail,40.25,687,519,1144,517,259,51
594505,M,London Region,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Pass,60,136,132,311,98,213,60
594506,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,FALSE,Pass,61.75,93,308,1411,114,198,59
594546,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,FALSE,Distinction,70.25,701,1027,3516,615,890,99
594547,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Pass,53.5,574,460,1111,51,158,89
594558,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,FALSE,Distinction,71.5,475,636,976,999,386,80
594576,M,London Region,A Level or Equivalent,10-20%,0-35,0,90,FALSE,Pass,54.25,454,352,967,648,431,89
594596,F,North Western Region,Lower Than A Level,50-60%,0-35,0,120,FALSE,Pass,63,1012,512,1265,1068,616,94
594814,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Pass,58.75,827,991,2485,963,415,96
594823,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,FALSE,Fail,59.75,53,83,99,394,59,24
594855,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,150,FALSE,Pass,51.5,335,324,376,107,308,77
594894,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,52.75,118,147,411,227,119,74
595106,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Distinction,62.25,758,522,1249,592,296,95
595164,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,TRUE,Pass,62,152,183,139,710,244,88
595230,F,London Region,A Level or Equivalent,10-20%,0-35,0,150,FALSE,Pass,47.5,2764,964,560,1353,407,61
595235,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,150,FALSE,Fail,46,195,117,396,399,102,73
595330,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,FALSE,Pass,61.5,137,276,1668,113,203,86
595354,F,North Region,HE Qualification,NA,0-35,0,120,FALSE,Pass,33.25,103,298,693,150,102,57
595381,M,London Region,Lower Than A Level,30-40%,0-35,0,120,FALSE,Pass,65.75,324,636,1960,311,514,91
595386,M,West Midlands Region,A Level or Equivalent,10-20%,0-35,0,120,FALSE,Pass,55.5,274,225,1265,386,299,46
595401,M,North Region,Lower Than A Level,NA,0-35,0,60,FALSE,Pass,58.75,331,332,268,757,158,47
595477,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,150,FALSE,Fail,43.75,390,235,948,455,404,87
595649,M,London Region,A Level or Equivalent,80-90%,0-35,0,120,FALSE,Pass,35,26,59,161,1,32,48
595655,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,FALSE,Pass,67.5,342,266,309,663,159,90
595735,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,FALSE,Pass,56.75,1553,681,927,691,277,67
595746,M,West Midlands Region,Lower Than A Level,10-20%,0-35,0,60,FALSE,Distinction,68.25,4829,1629,2226,3270,707,97
595752,F,North Region,Post Graduate Qualification,NA,0-35,0,120,FALSE,Distinction,68.75,816,388,1439,414,433,91
595769,M,North Western Region,HE Qualification,20-30%,0-35,0,120,FALSE,Pass,41.25,391,455,1209,44,268,79
595840,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,FALSE,Distinction,69.25,711,1332,2701,905,551,98
595842,M,North Region,A Level or Equivalent,NA,0-35,0,120,FALSE,Pass,67,152,316,693,986,225,97
595847,M,Wales,HE Qualification,0-10%,0-35,0,120,FALSE,Distinction,63.75,328,142,262,481,146,84
595868,M,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,FALSE,Pass,49.25,981,572,1438,836,511,76
596027,M,South Region,Lower Than A Level,40-50%,0-35,0,120,FALSE,Pass,54.5,223,435,1135,408,301,65
596147,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,FALSE,Pass,59.5,334,411,1533,47,280,96
596368,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,FALSE,Pass,60,245,332,1050,74,180,98
596406,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,FALSE,Fail,56.25,27,146,660,59,118,70
596490,M,London Region,Lower Than A Level,50-60%,35-55,0,120,FALSE,Pass,54,209,384,1097,418,343,88
596521,M,Scotland,A Level or Equivalent,20-30%,0-35,0,120,FALSE,Fail,45.25,12,70,86,1,63,40
596593,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,54.75,68,342,1504,264,225,82
596646,M,London Region,Lower Than A Level,40-50%,0-35,0,120,FALSE,Pass,46,56,212,133,314,116,59
596687,M,North Region,HE Qualification,NA,0-35,0,120,FALSE,Distinction,72,299,336,424,1,168,89
596756,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,FALSE,Pass,56.75,187,256,1172,375,191,41
596828,M,South Region,Lower Than A Level,80-90%,35-55,0,60,FALSE,Pass,55,440,538,1365,748,320,79
596860,M,North Western Region,HE Qualification,30-40%,35-55,0,60,FALSE,Pass,51.5,71,216,1011,1345,275,84
596938,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,56.5,180,97,335,55,157,94
596982,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,FALSE,Pass,62.25,313,578,949,424,254,85
597199,F,North Region,A Level or Equivalent,NA,0-35,0,60,FALSE,Pass,48.75,566,375,1435,78,252,85
597204,M,Scotland,HE Qualification,0-10%,0-35,0,60,FALSE,Pass,54,226,398,1013,449,368,46
597241,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,FALSE,Distinction,69.5,208,201,305,655,260,92
597293,M,South Region,Lower Than A Level,50-60%,0-35,0,120,FALSE,Pass,63,480,475,927,471,184,21
597485,M,Ireland,Lower Than A Level,80-90%,0-35,0,60,FALSE,Pass,42.75,534,501,1082,235,313,52
597627,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,FALSE,Pass,60,378,379,876,637,214,83
597715,M,North Western Region,Lower Than A Level,20-30%,35-55,0,60,FALSE,Pass,55.5,373,739,3078,247,413,92
597737,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,FALSE,Pass,40.25,257,159,124,6,124,46
597747,M,East Anglian Region,HE Qualification,10-20%,0-35,0,90,FALSE,Fail,29.25,475,268,465,9,184,45
597787,M,London Region,A Level or Equivalent,20-30%,35-55,0,60,FALSE,Distinction,61.5,3642,1876,3806,710,805,94
597791,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Pass,47,217,187,171,881,148,67
597797,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Pass,53.25,311,283,927,71,188,83
597819,M,North Region,Lower Than A Level,NA,0-35,0,60,FALSE,Distinction,66.25,476,368,848,77,193,90
597906,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,55.5,289,304,768,520,248,66
597912,M,South East Region,Lower Than A Level,90-100%,0-35,0,120,FALSE,Fail,40,144,216,523,107,225,34
598077,M,Wales,Lower Than A Level,80-90%,0-35,0,60,FALSE,Pass,55,143,143,436,74,99,65
598213,F,North Western Region,No Formal quals,0-10%,0-35,0,60,FALSE,Pass,46.5,978,657,2903,299,790,42
598215,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Pass,39,278,420,1107,911,208,65
598279,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,FALSE,Pass,55.75,176,254,1160,765,326,66
598285,M,South West Region,Lower Than A Level,10-20%,35-55,0,120,TRUE,Pass,52.25,299,258,1021,528,183,79
598294,M,London Region,HE Qualification,10-20%,0-35,0,60,FALSE,Pass,60.25,200,210,692,1227,168,81
598299,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,62.75,333,1022,1137,573,291,92
598306,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,FALSE,Fail,35.25,49,66,114,1,79,21
598376,M,Ireland,HE Qualification,70-80%,35-55,0,60,FALSE,Pass,61.75,405,487,1307,453,422,89
598385,M,North Region,Lower Than A Level,NA,0-35,0,60,FALSE,Fail,37.25,345,231,189,139,117,47
598543,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,90,FALSE,Pass,60.5,358,239,679,467,271,85
598555,F,London Region,Lower Than A Level,10-20%,0-35,0,120,FALSE,Pass,54.25,387,340,511,103,188,69
598649,F,London Region,HE Qualification,20-30%,0-35,0,120,FALSE,Fail,39,265,293,310,6,234,70
598706,M,South Region,Lower Than A Level,0-10%,0-35,0,120,FALSE,Distinction,64.25,1286,2115,2286,4234,1426,92
598761,F,South Region,A Level or Equivalent,70-80%,0-35,0,120,FALSE,Distinction,67.75,817,906,1901,678,647,91
598835,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Distinction,63.5,588,782,1798,578,391,84
598966,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,TRUE,Pass,54.5,583,428,752,0,184,79
598983,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,FALSE,Pass,56.5,288,368,1303,400,234,90
599094,M,Ireland,A Level or Equivalent,80-90%,0-35,0,90,FALSE,Pass,57.25,131,97,176,0,84,72
599104,M,Scotland,HE Qualification,40-50%,0-35,0,120,FALSE,Pass,61.75,403,731,1804,524,400,88
599199,M,West Midlands Region,Lower Than A Level,10-20%,0-35,0,60,FALSE,Pass,68.75,720,1361,3148,1793,706,94
599245,M,South Region,A Level or Equivalent,50-60%,35-55,0,60,FALSE,Pass,59.5,143,350,798,845,233,90
599289,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Distinction,67.5,682,583,3224,780,451,99
599315,M,South Region,HE Qualification,70-80%,35-55,0,120,FALSE,Distinction,65.25,854,591,1407,842,400,87
599370,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,FALSE,Pass,55.25,295,337,1382,320,258,75
599445,F,Scotland,HE Qualification,40-50%,0-35,0,90,FALSE,Pass,51.25,258,357,575,659,312,85
599468,M,North Western Region,Lower Than A Level,80-90%,0-35,0,60,FALSE,Pass,43.5,638,515,2108,760,441,53
599559,M,East Anglian Region,HE Qualification,20-30%,0-35,0,60,FALSE,Distinction,65,197,326,1416,537,282,90
599587,M,North Region,Lower Than A Level,NA,0-35,0,60,FALSE,Pass,58.75,294,203,612,1,188,91
599663,M,North Region,HE Qualification,30-40%,0-35,0,60,FALSE,Pass,57.5,347,347,979,378,242,87
599683,F,Scotland,HE Qualification,30-40%,0-35,0,90,FALSE,Distinction,64.75,479,592,1261,195,252,93
599718,M,Scotland,HE Qualification,30-40%,0-35,0,90,FALSE,Pass,61.25,293,171,421,1,95,92
599783,M,Ireland,A Level or Equivalent,50-60%,0-35,0,90,FALSE,Pass,33.5,244,293,588,574,146,61
599816,M,East Anglian Region,HE Qualification,90-100%,0-35,0,120,TRUE,Pass,66,528,395,684,285,177,91
599857,M,Scotland,Lower Than A Level,20-30%,35-55,0,90,FALSE,Pass,57.25,203,443,1225,719,252,90
600175,M,North Western Region,HE Qualification,80-90%,0-35,0,90,FALSE,Pass,61.25,245,551,1746,584,359,91
600224,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,TRUE,Pass,60.5,277,365,1113,4,226,75
600542,M,Ireland,A Level or Equivalent,10-20%,0-35,0,90,FALSE,Pass,67.5,277,210,698,191,142,88
600558,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,FALSE,Pass,47.5,296,328,1062,178,150,91
600676,M,South East Region,Lower Than A Level,60-70%,35-55,0,60,FALSE,Pass,67.25,643,601,1847,669,551,98
600682,M,South Region,HE Qualification,60-70%,0-35,0,90,FALSE,Pass,36.75,188,302,806,348,298,74
600860,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,FALSE,Pass,60.5,924,874,1981,971,431,88
600944,M,South Region,Lower Than A Level,10-20%,0-35,0,60,FALSE,Pass,42,17,34,95,90,35,41
600991,M,Scotland,HE Qualification,30-40%,0-35,0,90,FALSE,Pass,47.5,262,239,403,158,143,69
601021,M,Ireland,HE Qualification,20-30%,0-35,0,90,FALSE,Pass,38,189,412,1041,691,229,46
601042,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,FALSE,Fail,34,143,239,444,215,163,55
601099,M,North Western Region,A Level or Equivalent,10-20%,35-55,0,120,FALSE,Pass,63.5,332,535,1583,344,460,79
601104,M,South Region,Lower Than A Level,90-100%,0-35,0,60,FALSE,Pass,54.5,283,233,653,500,168,73
601105,M,North Region,Lower Than A Level,0-10%,0-35,0,120,FALSE,Pass,66.25,709,872,1363,811,450,91
601213,M,South Region,HE Qualification,50-60%,0-35,0,90,FALSE,Distinction,70.25,603,532,584,10,141,100
601388,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Pass,63.5,99,88,163,118,119,87
601389,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,TRUE,Distinction,66,277,461,2133,308,341,92
601390,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,90,FALSE,Pass,57.5,361,333,817,468,168,95
601399,M,South West Region,Lower Than A Level,40-50%,0-35,0,120,FALSE,Pass,62,880,194,705,82,334,66
601430,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,90,FALSE,Pass,53.75,337,332,424,918,425,73
601439,F,Scotland,HE Qualification,90-100%,0-35,0,90,TRUE,Pass,55.75,141,129,191,0,58,82
601583,M,North Western Region,A Level or Equivalent,10-20%,0-35,0,120,FALSE,Pass,59.75,164,221,1523,393,252,85
601681,M,Ireland,Lower Than A Level,NA,0-35,0,60,FALSE,Pass,71,397,473,1007,419,213,91
601745,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,TRUE,Fail,44.5,194,237,1137,616,291,76
601788,M,North Western Region,Lower Than A Level,40-50%,0-35,0,90,FALSE,Pass,62.5,339,314,1017,138,218,72
601808,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,FALSE,Pass,58.75,501,265,650,112,177,83
602099,F,North Region,Lower Than A Level,NA,0-35,0,120,FALSE,Pass,43.25,215,195,158,10,106,77
602312,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,TRUE,Pass,51,196,557,1621,282,455,74
602451,M,North Region,A Level or Equivalent,10-20%,35-55,0,60,FALSE,Pass,39.5,131,197,491,86,231,69
602469,F,Wales,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Pass,67.5,241,555,1365,1066,429,98
602511,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,FALSE,Pass,60.5,1450,1162,1890,404,380,99
602516,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Pass,59.75,732,461,782,439,248,92
602577,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,61.75,708,692,2678,663,602,90
602669,M,South Region,A Level or Equivalent,50-60%,35-55,0,90,FALSE,Distinction,67.75,406,435,2326,253,318,90
602713,M,Scotland,HE Qualification,20-30%,0-35,0,90,FALSE,Distinction,71,910,948,1254,355,320,86
602719,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,FALSE,Pass,41.25,23,72,301,0,68,37
602777,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,150,FALSE,Pass,58.75,46,280,886,384,198,80
602837,M,North Region,HE Qualification,NA,0-35,0,60,FALSE,Pass,54,185,119,252,697,202,78
602895,F,Scotland,HE Qualification,50-60%,0-35,0,90,FALSE,Fail,44.75,222,199,336,19,196,70
602948,M,South Region,A Level or Equivalent,70-80%,35-55,0,90,FALSE,Pass,61,176,205,1218,612,194,84
603059,M,Ireland,Lower Than A Level,NA,0-35,0,120,FALSE,Distinction,67.25,168,141,1020,548,177,74
603155,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,FALSE,Pass,50.75,377,284,636,927,184,80
603170,M,London Region,Lower Than A Level,40-50%,0-35,0,90,FALSE,Distinction,69.25,265,313,781,468,228,94
603231,M,Scotland,HE Qualification,60-70%,0-35,0,60,FALSE,Pass,60.5,146,634,2056,661,745,90
603300,M,North Region,A Level or Equivalent,10-20%,0-35,0,60,FALSE,Pass,65.5,424,639,2156,505,319,65
603327,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,57.5,408,308,1077,209,232,90
603341,M,North Region,Lower Than A Level,NA,0-35,0,60,FALSE,Pass,53.25,86,89,146,3,111,32
603389,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,FALSE,Pass,61.75,83,300,1329,306,192,85
603437,M,London Region,Lower Than A Level,20-30%,0-35,0,120,FALSE,Pass,54.25,610,449,931,449,251,84
603529,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Pass,57.5,199,277,1339,182,218,91
603597,M,London Region,A Level or Equivalent,80-90%,0-35,0,90,FALSE,Pass,62.5,120,413,1546,431,234,65
603600,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,FALSE,Pass,61.75,335,323,919,394,212,95
603611,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,FALSE,Pass,55.5,203,214,700,46,158,71
603651,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Distinction,65,926,681,1977,406,285,97
603819,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Pass,59.25,242,305,892,186,138,81
604379,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,FALSE,Pass,60.25,123,67,227,8,81,89
604416,M,Ireland,A Level or Equivalent,60-70%,0-35,0,90,FALSE,Fail,55.25,93,106,272,1,130,71
604427,M,London Region,A Level or Equivalent,10-20%,0-35,0,150,FALSE,Pass,55.25,70,233,529,235,163,86
604478,M,North Region,Lower Than A Level,NA,35-55,0,120,FALSE,Pass,63,1005,727,1725,607,508,96
604633,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,FALSE,Pass,60.75,93,120,299,223,111,34
604635,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Pass,52,38,93,385,1,79,65
604700,F,Scotland,HE Qualification,70-80%,35-55,0,60,FALSE,Distinction,62.5,488,450,1106,401,335,95
604741,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,150,FALSE,Pass,44.5,154,145,373,39,77,24
604755,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,FALSE,Pass,59.25,125,151,198,1,122,59
604766,M,London Region,A Level or Equivalent,10-20%,35-55,0,60,FALSE,Distinction,62,531,441,1875,606,297,95
604799,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,120,FALSE,Pass,51.5,337,316,430,4,185,77
604879,F,South West Region,HE Qualification,20-30%,0-35,0,120,FALSE,Distinction,65.75,669,602,1475,409,387,95
604945,M,Scotland,HE Qualification,70-80%,0-35,0,60,FALSE,Fail,42.75,110,107,380,74,124,58
605012,M,London Region,A Level or Equivalent,30-40%,0-35,0,120,FALSE,Pass,53.25,136,249,291,85,165,67
605048,M,North Region,HE Qualification,0-10%,0-35,0,60,FALSE,Pass,62.25,327,347,2330,305,312,88
605069,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,FALSE,Pass,38.5,11,190,977,268,118,71
605195,M,Scotland,HE Qualification,60-70%,0-35,0,90,FALSE,Distinction,66,214,439,807,423,273,94
605265,F,North Region,HE Qualification,NA,35-55,0,60,FALSE,Pass,47,141,219,761,113,244,77
605409,F,Scotland,A Level or Equivalent,40-50%,35-55,0,60,FALSE,Distinction,66.75,630,602,2537,437,419,94
605459,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,FALSE,Pass,63,116,246,762,139,102,79
605538,M,South Region,Lower Than A Level,80-90%,0-35,0,120,FALSE,Pass,63.25,161,497,1119,911,286,88
605571,F,Scotland,HE Qualification,70-80%,35-55,0,90,FALSE,Distinction,71.75,1206,1377,3185,633,796,99
605589,M,Scotland,HE Qualification,20-30%,0-35,0,120,FALSE,Pass,42.25,103,417,1333,592,279,73
605598,F,South Region,A Level or Equivalent,70-80%,0-35,0,120,FALSE,Pass,57.5,539,537,1221,505,324,78
605621,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,FALSE,Pass,62.25,215,171,1183,218,152,85
605666,M,East Midlands Region,HE Qualification,60-70%,0-35,0,60,FALSE,Pass,67.75,341,137,251,198,105,84
605756,M,South East Region,Lower Than A Level,50-60%,0-35,0,120,FALSE,Pass,52.5,176,113,1014,404,277,25
605886,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,FALSE,Fail,24.25,973,584,1201,187,328,49
605954,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,60,FALSE,Fail,41.5,50,139,323,119,101,69
605974,M,North Region,HE Qualification,NA,0-35,0,180,FALSE,Pass,39.5,341,572,1921,298,488,3
605988,M,Scotland,HE Qualification,80-90%,35-55,0,60,FALSE,Pass,61,944,550,1871,536,458,79
605993,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,90,FALSE,Fail,61.5,113,180,896,185,174,71
606002,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Pass,47.5,45,265,1053,20,250,58
606062,M,London Region,A Level or Equivalent,30-40%,35-55,0,60,FALSE,Pass,56.75,136,303,541,92,160,85
606104,F,North Region,HE Qualification,NA,35-55,0,60,FALSE,Distinction,65,853,721,2739,637,647,98
606304,M,Ireland,Lower Than A Level,NA,35-55,0,120,FALSE,Pass,68,249,287,522,49,194,94
606386,M,Ireland,Lower Than A Level,90-100%,0-35,0,120,FALSE,Fail,46.5,121,202,929,41,187,65
606444,F,North Western Region,Lower Than A Level,40-50%,0-35,0,90,FALSE,Distinction,66.5,719,557,2228,413,378,97
606711,M,Ireland,A Level or Equivalent,20-30%,0-35,0,60,FALSE,Pass,62,397,158,614,438,205,82
606712,M,North Region,Lower Than A Level,30-40%,0-35,0,60,FALSE,Pass,55.75,220,190,588,170,127,71
606835,M,South West Region,Lower Than A Level,80-90%,35-55,0,120,FALSE,Pass,67.25,1268,727,2574,1142,560,94
606903,F,South East Region,HE Qualification,60-70%,35-55,0,60,FALSE,Pass,59,401,345,746,633,275,96
606939,M,Yorkshire Region,HE Qualification,40-50%,35-55,0,90,FALSE,Pass,71.5,193,431,1362,263,296,97
606966,M,Scotland,HE Qualification,50-60%,0-35,0,60,FALSE,Fail,38.25,65,121,402,0,85,47
606990,M,London Region,Lower Than A Level,30-40%,0-35,0,60,FALSE,Pass,51.25,157,142,237,622,129,22
607047,M,Scotland,Post Graduate Qualification,90-100%,0-35,0,60,FALSE,Pass,60.75,95,195,809,238,211,85
607052,M,East Midlands Region,A Level or Equivalent,10-20%,35-55,0,90,FALSE,Pass,70.5,1221,503,842,794,259,93
607118,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,47,148,219,677,16,91,70
607247,F,Scotland,HE Qualification,70-80%,35-55,0,60,FALSE,Distinction,63.25,484,733,2080,470,672,98
607538,M,Ireland,Lower Than A Level,NA,35-55,0,60,FALSE,Pass,45.5,902,401,1278,325,301,62
607650,M,Scotland,A Level or Equivalent,70-80%,0-35,0,90,FALSE,Pass,60.75,62,225,686,136,191,86
607794,M,South Region,A Level or Equivalent,90-100%,35-55,0,150,FALSE,Distinction,65,928,477,1055,367,212,91
607938,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,FALSE,Pass,44.75,403,305,779,791,232,69
607979,M,North Region,A Level or Equivalent,NA,35-55,0,60,FALSE,Distinction,62.75,625,441,1850,560,322,93
608008,F,North Region,A Level or Equivalent,20-30%,0-35,0,120,FALSE,Pass,52.25,447,516,1091,497,368,83
608043,M,South East Region,HE Qualification,20-30%,0-35,0,60,FALSE,Pass,53.5,139,315,1455,587,276,75
608144,M,North Region,A Level or Equivalent,NA,35-55,0,90,TRUE,Distinction,66.5,335,217,532,261,200,85
608231,M,South Region,HE Qualification,90-100%,35-55,0,120,FALSE,Pass,52.5,86,142,780,71,164,60
608349,M,South Region,Lower Than A Level,30-40%,35-55,0,180,FALSE,Pass,52,1576,896,1410,551,445,78
608356,M,North Region,A Level or Equivalent,40-50%,0-35,0,120,FALSE,Pass,52.75,93,197,1308,138,181,89
608421,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,FALSE,Distinction,61.25,1255,806,2121,1260,453,94
608422,M,North Region,A Level or Equivalent,NA,35-55,0,90,FALSE,Pass,54.25,76,196,1356,131,134,56
608477,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,120,FALSE,Pass,51.5,359,391,777,920,196,90
608681,M,North Western Region,Lower Than A Level,10-20%,0-35,0,60,TRUE,Pass,58.25,389,117,404,534,134,73
608698,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,58.5,220,98,217,502,170,80
